id,name,type,address,lat,lng,keywords,description,image_url
221,돔베낭골,spot,,,,바다|숲|곶자왈|산|실외|가족|등산|트레킹|드라이브|자연|노상 공용주차장|펜션|가족호텔|바다의 경치를|트인 바다의|해안 절벽과|해안이다 돔베|나뭇잎이 많은|돔베낭골이란|넓은|많은,해안 절벽과 휜히 트인 바다의 경치를 동시에 볼 수 있는 해안이다. 돔베(도마)같이 넓은 나뭇잎이 많은 곳이라고 해서 돔베낭골이란 이름이 붙여졌다.,
222,동거문오름,spot,,,,산|도로|드라이브|등산|트레킹|실외|카페뷰|야경|오름|다채로운 모양을|따라 다채로운|거미오름이나|둥글고 매끄러운|모양을 보인다|능선이 끊어질|멀리서 보면|보면 여러,동거문오름은 거미오름이나 동검은이오름으로도 불린다. 일반적인 오름들처럼 둥글고 매끄러운 모습이 아니라 능선이 끊어질 듯 이어지며· 멀리서 보면 여러 개의 오름인 듯 보이는 모양을 하고 있다. 동거문오름은 보는 방향에 따라 다채로운 모양을 보인다.,
223,동계 정온 유허비,spot,,,,문화|역사|폭포|계곡|문화재|캠핑|차박|감성|힐링|게스트하우스|가족펜션|광해군을 비판하는|복권된 병자호란|정온의 우국충정을|인조반정 복권된|비판하는 상소|싸울|제주도에|동계,동계 정온의 유허비는 광해군을 비판하는 상소 때문에 제주도에 유배되었다가 인조반정(仁祖反正)으로 복권된 후 병자호란 때 청나라와 맞서 싸울 것을 주장하던 동계 정온의 우국충정을 기려 세워진 것이다.,
224,동굴의 다원 다희연,spot,제주특별자치도 제주시 조천읍 선교로 266,,,도로|드라이브|동굴|용암동|산|등산|트레킹|실외|반려동물|실내|카페뷰|야경|기타|테마파크로 세계자연유산인|복합 테마파크로|용암동굴계|세계자연유산인 거문오름|녹차밭을 감상할|녹차를 주제로|카펫처럼|주제로 복합,다희연은 녹차를 주제로 한 복합 테마파크로 세계자연유산인 거문오름 용암동굴계 자락에 자리하고 있다. 다희연에 들어오면 카펫처럼 펼쳐진 너른 녹차밭을 감상할 수 있다.,
225,동귀방파제,spot,,,,숲|곶자왈|바다|산|실외|등산|트레킹|카페뷰|야경|드라이브|자연|펜션|관광호텔|방파제는 하귀입구|하귀입구 사거리에서|방파제다|사거리에서 포구|보이는 조그마한|사거리에서|보이는|동귀,동귀 방파제는 하귀입구 사거리에서 포구 방향으로 가면 보이는 조그마한 방파제다.,
226,동문재래시장,spot,제주특별자치도 제주시 관덕로14길 20,,,도로|드라이브|문화|역사|웰니스|스파|가족|문화재|실내|감성|시장|주차장|화장실(5동)|관광호텔|가족호텔|재래시장이다 엄청난|동문재래시장은|여행객들의 발걸음이|제주도|역사가 깊은|자랑하는 만큼|만큼 1년|깊은,동문재래시장은 제주도 도심에 자리하였으며· 가장 크고 역사가 깊은 상설 재래시장이다. 엄청난 규모를 자랑하는 만큼 1년 내내 현지인 그리고 여행객들의 발걸음이 끊이지 않는 곳이다.,
227,동백동산,spot,,,,산|숲|곶자왈|동굴|용암동|가족|실외|등산|트레킹|액티비티|실내|자연|공용주차장|화장실(2동)|안내센터|가족호텔|펜션|지형에서는 물이|넓은 연못이|명소이다 화산|화산 폭발|쪼개지면서 형성된|동백동산은 생태체험관광의|동백동산이 유일하다|어려운,조천읍 선흘리에 위치한 동백동산은 제주 생태체험관광의 또 다른 명소이다. 화산 폭발 후 흘러내린 용암이 쪼개지면서 형성된 곶자왈은 넓은 연못이 만들어지기에 어려운 구조다. 하지만 용암이 식을 때 부서지지 않고 판형으로 남아있는 지형에서는 물이 빠져 내려가지 않고 고여 있게 된다. 이를 ‘파호이호이 용암’이라 부르며 제주에서는 동백동산이 유일하다.,
228,동백포레스트,spot,,,,숲|곶자왈|산|가족|실외|등산|트레킹|문화재|역사|자연|화장실(4동)|주차장|관광안내소|펜션|애기동백나무가 심어져|동글동글한 애기동백나무가|남원읍 신례리의|동백 군락지이다|동백포레스트 동글동글한|동글동글한|남원읍|동백포레스트,남원읍 신례리의 ‘동백포레스트’는 동글동글한 애기동백나무가 심어져 있는 동백 군락지이다.,
229,돔베낭길,spot,,,,바다|숲|곶자왈|동굴|용암동|실외|가족|등산|트레킹|드라이브|자연|공용주차장|펜션|돔베낭은 동백나무를|돔베낭이 많은|동백나무를 이르는|돔베낭길은|해안절경을|것이다|변한|많은,돔베낭길은 원래 돔베낭골로 돔베낭이 많은 굴이라는 데서 붙인 것이다. 돔베낭은 동백나무를 이르는 제주어이고· 굴은 골짜기를 뜻하는 골이 변한 소리이다. 아름다운 해안절경을 가지고 있다,
230,동복리관광체험어장,spot,,,,체험|교육|도로|드라이브|액티비티|아이와함께|웰니스|스파|등산|트레킹|기타|차를 몰고|동복관광체험어장 이라고|차를|해산물을 채취해|돌이 보이는|김녕으로 차를|해산물을|보면,동복에서 김녕으로 차를 몰고 가다 보면 '동복관광체험어장'이라고 쓰인 돌이 보이는 데· 바로 이곳이 직접 해산물을 채취해 볼 수 있는 체험어장이다.,
231,동복환해장성,spot,,,,문화|역사|바다|문화재|실내|독채 펜션|가족호텔|제주특별자치도 기념물|배를 타고|삼별초군이 제주로|제49|지정된 동복|외적의 침입을|1207년|6호로 지정된,제주특별자치도 기념물 제49-6호로 지정된 동복 환해 장성은 배를 타고 들어오는 외적의 침입을 막기 위해 해안선을 따라 쌓은 성인데 1207년 삼별초군이 제주로 가는 것을 방어하기 위해서 쌓은 것이 그 시초라고 한다.,
232,동수악,spot,,,,산|도로|드라이브|폭포|계곡|실외|등산|트레킹|오름|한라산의 기생화산의|수림이 울창하다|16도로가|물이 괴어|높이 712m|남쪽을|항상 물이|산체,동수악은 높이 712m. 한라산의 기생화산의 하나로· 5 ·16도로가 제2논고교를 건너는 부근의 도로변에 위치한다. 화구에는 항상 물이 괴어 있고· 제2논고교 밑을 거쳐 산체 남쪽을 끼고 도는 계곡에 낙엽수와 상록수가 혼합된 수림이 울창하다.,
233,동알오름,spot,,,,산|폭포|계곡|등산|트레킹|실외|문화재|역사|카페뷰|야경|오름|아담한 동산들을|마을 사람들은|화구들은 송악산|북쪽에는 작고|동쪽에|동쪽에 있다하여|3개의|말굽형,송악산 응회환 외륜의 북쪽에는 작고 나지막한 3개의 말굽형 화구가 나란히 줄지어 분포되어 있다. 이 화구들은 송악산 외륜을 둘러싸고 있으며· 마을 사람들은 이 작고 아담한 동산들을 알오름이라고 부르고 있다. 동쪽에 있다하여 동알오름이라 한다.,
234,동일리포구,spot,,,,문화|역사|산|폭포|계곡|문화재|실외|등산|트레킹|자연|펜션|소금을 만드는|깊은 마을이라고|동일리포구는 소규모|역사 유적과|한다 소금을|깊은|내려오며 역사|만드는,동일리포구는 소규모 어항으로 분류되어있으며 동일리는 옛날엔 날 외라고 불리었다고 한다. 소금을 만드는 염전 터가 전해 내려오며 역사 유적과 함께 유서 깊은 마을이라고 알려진다.,
235,돛오름,spot,,,,산|등산|트레킹|실외|카페뷰|야경|드라이브|오름|돛오름은 비자림|돛오름은|서남쪽으로 이어져|산정부에서 북동쪽으로|풍만한 산체를|원형분화구를|비자림|풍만한,돛오름은 비자림 서남쪽으로 이어져 있는 오름으로 풍만한 산체를 이루며· 산정부에서 북동쪽으로 얕게 골이 패어 있는 원형분화구를 갖고 있다.,
236,두맹이골목,spot,제주특별자치도 제주시 동문로16길 17-4,,,도로|드라이브|문화|역사|체험|교육|문화재|실내|기타|공공미술공모사업을|제주도지회가 공공미술공모사업을|골목에 벽화로|한국민족예술인총연합|대상으로 문화거리조성|프로젝트가|골목을 대상으로|2008년부터,2008년부터 이 두맹이 골목을 대상으로 한 문화거리조성 프로젝트가 시작되었는데· 첫 해에는 한국민족예술인총연합 제주도지회가 공공미술공모사업을 진행해 당선된 작품을 골목에 벽화로 채워 넣기 시작했다.,
237,두산봉(말미오름),spot,,,,산|등산|트레킹|실외|카페뷰|야경|오름|산이란 뜻으로|산이란|두산봉이라 부르기도|두산봉은 몸집이|몸집이 산이란|두산 또는|말을 많이|했다,두산봉은 몸집이 큰 산이란 뜻으로 두산 또는 두산봉이라 부르기도 하고· 말을 많이 놓아 먹이던 곳이라고 해서 말미오름이라고 부르기도 했다.,
238,둔지봉,spot,,,,폭포|계곡|실외|등산|트레킹|카페뷰|야경|오름|말로 둔지봉은|방언으로 평지보다|둔지봉은 주변에|평지보다|평지보다 조금|많은데|이름이다|높은,둔지는 제주 방언으로 ‘평지보다 조금 높은 곳’을 가리키는 말로· 둔지봉은 주변에 둔지가 많은데 연유하여 붙여진 이름이다.,
239,뒤굽은이오름,spot,제주특별자치도 제주시 구좌읍 중산간동로 1989-3,,,도로|드라이브|산|폭포|계곡|등산|트레킹|실외|오름|남쪽으로는 구부러지고|부분이 구부러진|구부러지고 북쪽으로|북쪽으로|후곡악등|뒤곱은이오름 뒤꾸부니오름|부분이|굼부리를,뒤곱은이오름· 뒤꾸부니오름· 후곡악등 여러 별칭이 있는 뒤굽은이오름은 모든 명칭은 뒷 부분이 구부러진 오름이라는 데에서 유래했다. 남쪽으로는 구부러지고 북쪽으로 벌어진 굼부리를 가지고 있다,
240,드르쿰다in 성산,spot,제주특별자치도 서귀포시 성산읍 섭지코지로25번길 64,,,도로|드라이브|체험|교육|카페뷰|야경|기타|스튜디오 카페이다|카페이다|초대형 스튜디오|스튜디오|초대형,초대형 스튜디오 카페이다.,
241,들렁모루 산책길,spot,,,,산|숲|곶자왈|실외|등산|트레킹|자연|가족호텔|펜션|언덕이란 뜻인데|커다란 돌을|바위가 있는|있는 언덕이란|산책길|커다란|들렁모루란 제주어로|머리가,들렁모루란 제주어로 속이 빈 바위가 있는 언덕이란 뜻인데· 산책길 중간에 머리가 살짝 들린 커다란 돌을 볼 수 있다.,
242,따라비오름,spot,,,,산|폭포|계곡|등산|트레킹|실외|카페뷰|야경|문화재|역사|오름|화산이|폭발할 분출된|뒤덮은 억새|따라비오름은 3개의|여왕 이라|가을이면|6개의|취한 사람들은,따라비오름은 3개의 분화구(굼부리)와 6개의 봉우리로 이루어져 있다. 화산이 폭발할 때 분출된 용암은 부드러운 산세를 만들어냈고· 가을이면 오름을 뒤덮은 억새 군락이 장관을 이룬다. 이런 풍경에 취한 사람들은 따라비오름을 ‘오름의 여왕’이라 부르기 시작했다.,
243,라신동,spot,,,,문화|역사|폭포|계곡|문화재|실내|가족호텔|휴양 호텔|1212년 고려희종|처음으로 석전촌에서|마을이라|제주에서는|귀덕현으로 개칭되면서|7년|처음으로|새롭게,라신동은 서기 1212년 고려희종 7년 귀덕리가 제주에서는 처음으로 석전촌에서 귀덕현으로 개칭되면서 새롭게 탄생한 마을이라 하여 라신동이라 부르게 되었다.,
244,렛츠런팜 양귀비꽃,spot,제주특별자치도 제주시 조천읍 남조로 1660,,,도로|드라이브|폭포|계곡|문화재|역사|기타|양귀비 꽃의|꽃의 향연|팜에서 보여지는|렛츠런 팜에서|꽃의|보여지는 양귀비|팜에서|향연,제주 렛츠런 팜에서 보여지는 양귀비 꽃의 향연.,
245,렛츠런팜제주,spot,제주특별자치도 제주시 조천읍 남조로 1660,,,도로|드라이브|폭포|계곡|숲|곶자왈|반려동물|기타|목장이다 200만|동물병원|경주마를 육성하고|목장이다|200만 넘는|제주특별자치도|마사와|넘는,제주특별자치도 렛츠런팜은 국내 경주마를 육성하고 관리하는 목장이다. 200만㎡가 넘는 면적에 마사와 교배소· 동물병원 등을 갖췄다.,
246,로봇스퀘어,spot,제주특별자치도 제주시 구좌읍 해맞이해안로 1032,,,도로|드라이브|바다|체험|교육|실외|카페뷰|야경|기타|로봇스퀘어는 로봇을|로봇스퀘어는|로봇을|로봇을 갖고|카페이다|있는 카페이다|갖고 있는|갖고,로봇스퀘어는 로봇을 갖고 놀 수 있는 카페이다,
247,마라도 섬투어,spot,제주특별자치도 서귀포시 대정읍 마라로 65,,,도로|드라이브|섬|숲|곶자왈|실외|문화재|역사|등산|트레킹|실내|자연|관광호텔|가족호텔|마라도의 자연과|자연과 문화|들려주는 섬투어|역사 생활사를|문화|생활사를|지금까지|프로그램이다,최남단 마라도 섬투어는 주민이 직접 안내자 겸 해설사가 되어 무인도 시절부터 지금까지 이어진 마라도의 자연과 문화· 역사· 생활사를 들려주는 섬투어 프로그램이다,
248,마라도(마라해양도립공원),spot,,,,섬|산|숲|곶자왈|실외|가족|등산|트레킹|드라이브|자연|화장실(2동)|호텔|펜션|한국 최남단의|9만평 최장길이|11km 해상에|모슬포에서 남쪽으로|남쪽으로 11km|3km 모슬포에서|섬으로 면적|11km,한국 최남단의 섬으로 면적 약 9만평· 최장길이 약 1.3km· 모슬포에서 남쪽으로 11km 해상에 위치한다.,
